		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
02/02/22	2:20 a	2.2	2.3	2.1	94	1.3	0.0	---	0.00	0.0	---	2.2	2.2	2.2	1030.5	0.00	0.00	0.112	0.000	19.0	51	8.6	18.1	9.53	 .0759	232	1	100.0	10
02/02/22	2:30 a	2.2	2.4	2.0	95	1.4	0.0	---	0.00	0.0	---	2.2	2.2	2.2	1030.6	0.00	0.00	0.112	0.000	19.0	51	8.6	18.1	9.53	 .0759	234	1	100.0	10
02/02/22	2:40 a	2.3	2.4	2.2	94	1.5	0.0	---	0.00	0.0	---	2.3	2.3	2.3	1030.4	0.00	0.00	0.111	0.000	19.0	51	8.6	18.1	9.53	 .0759	233	1	100.0	10
02/02/22	2:50 a	2.1	2.2	2.0	94	1.2	0.0	---	0.00	0.0	---	2.1	2.1	2.1	1030.5	0.00	0.00	0.113	0.000	19.0	51	8.6	18.1	9.53	 .0759	232	1	100.0	10
02/02/22	3:00 a	2.2	2.3	1.9	94	1.4	0.0	---	0.00	0.0	---	2.2	2.2	2.2	1030.5	0.01	0.00	0.112	0.000	19.0	50	8.3	18.1	9.33	 .0759	235	1	100.0	10
02/02/22	3:10 a	1.8	1.9	1.7	94	1.0	0.0	---	0.00	0.0	---	1.8	1.8	1.8	1030.7	0.00	0.00	0.115	0.000	18.9	51	8.6	18.1	9.53	 .0759	234	1	100.0	10
02/02/22	3:20 a	1.7	1.8	1.6	94	0.8	0.0	---	0.00	0.0	---	1.7	1.7	1.7	1030.6	0.00	0.00	0.116	0.000	18.9	50	8.3	18.0	9.33	 .0760	234	1	100.0	10
02/02/22	3:30 a	1.9	2.0	1.8	95	1.2	0.0	---	0.00	0.0	---	1.9	1.9	1.9	1030.6	0.00	0.00	0.114	0.000	18.9	50	8.3	18.0	9.33	 .0760	234	1	100.0	10
02/02/22	3:40 a	1.8	1.9	1.7	94	0.9	0.0	---	0.00	0.0	---	1.8	1.8	1.8	1030.7	0.00	0.00	0.115	0.000	18.9	50	8.3	18.0	9.33	 .0760	234	1	100.0	10
02/02/22	3:50 a	1.6	1.7	1.5	94	0.7	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.4	0.00	0.00	0.116	0.000	18.9	50	8.3	18.0	9.33	 .0759	234	1	100.0	10
02/02/22	4:00 a	1.4	1.5	1.3	94	0.6	0.0	---	0.00	0.0	---	1.4	1.4	1.4	1030.2	0.00	0.00	0.117	0.000	18.9	50	8.2	17.9	9.33	 .0759	234	1	100.0	10
02/02/22	4:10 a	1.3	1.3	1.2	94	0.4	0.0	---	0.00	0.0	---	1.3	1.2	1.2	1030.6	0.00	0.00	0.118	0.000	18.9	50	8.2	17.9	9.33	 .0760	235	1	100.0	10
02/02/22	4:20 a	1.3	1.3	1.3	94	0.5	0.0	---	0.00	0.0	---	1.3	1.3	1.3	1030.7	0.00	0.00	0.118	0.000	18.9	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	4:30 a	1.3	1.3	1.3	95	0.6	0.0	---	0.00	0.0	---	1.3	1.3	1.3	1030.7	0.00	0.00	0.118	0.000	18.9	50	8.2	17.9	9.33	 .0760	234	1	100.0	10
02/02/22	4:40 a	1.3	1.3	1.3	95	0.6	0.0	---	0.00	0.0	---	1.3	1.2	1.2	1030.6	0.00	0.00	0.118	0.000	18.8	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	4:50 a	1.3	1.3	1.3	95	0.6	0.0	---	0.00	0.0	---	1.3	1.2	1.2	1030.6	0.00	0.00	0.118	0.000	18.8	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	5:00 a	1.5	1.6	1.4	95	0.8	0.0	---	0.00	0.0	---	1.5	1.5	1.5	1030.6	0.00	0.00	0.117	0.000	18.8	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	5:10 a	1.6	1.7	1.6	95	0.9	0.0	NE	0.00	1.7	NE	1.6	1.6	1.6	1030.7	0.00	0.00	0.116	0.000	18.8	50	8.2	17.9	9.33	 .0760	234	1	100.0	10
02/02/22	5:20 a	1.7	1.7	1.7	95	1.0	0.0	NE	0.00	1.7	NE	1.7	1.7	1.7	1030.5	0.00	0.00	0.115	0.000	18.8	50	8.2	17.9	9.33	 .0760	232	1	100.0	10
02/02/22	5:30 a	1.7	1.7	1.7	95	1.0	0.0	E	0.00	1.7	E	1.7	1.7	1.7	1030.4	0.00	0.00	0.115	0.000	18.8	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	5:40 a	1.7	1.7	1.7	95	1.0	0.0	---	0.00	0.0	---	1.7	1.7	1.7	1030.2	0.00	0.00	0.115	0.000	18.8	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	5:50 a	1.7	1.7	1.6	95	1.0	0.0	---	0.00	0.0	---	1.7	1.7	1.7	1030.0	0.00	0.00	0.116	0.000	18.8	50	8.2	17.9	9.33	 .0759	233	1	100.0	10
02/02/22	6:00 a	1.6	1.7	1.6	95	0.9	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.2	0.00	0.00	0.116	0.000	18.8	50	8.2	17.9	9.33	 .0760	234	1	100.0	10
02/02/22	6:10 a	1.6	1.6	1.6	95	0.8	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.2	0.00	0.00	0.117	0.000	18.8	50	8.2	17.9	9.33	 .0760	233	1	100.0	10
02/02/22	6:20 a	1.6	1.6	1.6	95	0.8	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.1	0.00	0.00	0.117	0.000	18.9	50	8.2	17.9	9.33	 .0759	235	1	100.0	10
02/02/22	6:30 a	1.8	1.9	1.6	95	1.1	0.0	---	0.00	0.0	---	1.8	1.8	1.8	1030.4	0.00	0.00	0.115	0.000	18.9	50	8.2	17.9	9.33	 .0760	234	1	100.0	10
02/02/22	6:40 a	1.8	1.8	1.7	95	1.1	0.0	---	0.00	0.0	---	1.8	1.8	1.8	1030.1	0.00	0.00	0.115	0.000	19.0	51	8.6	18.1	9.53	 .0759	234	1	100.0	10
02/02/22	6:50 a	1.7	1.7	1.6	95	1.0	0.0	---	0.00	0.0	---	1.7	1.7	1.7	1030.1	0.00	0.00	0.116	0.000	19.1	50	8.4	18.2	9.32	 .0759	234	1	100.0	10
02/02/22	7:00 a	1.6	1.6	1.6	95	0.8	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1029.9	0.00	0.00	0.117	0.000	19.2	50	8.5	18.3	9.32	 .0758	233	1	100.0	10
02/02/22	7:10 a	1.5	1.6	1.5	95	0.8	0.0	---	0.00	0.0	---	1.5	1.5	1.5	1029.9	0.00	0.00	0.117	0.000	19.2	50	8.5	18.3	9.32	 .0758	234	1	100.0	10
02/02/22	7:20 a	1.5	1.5	1.5	95	0.8	0.0	---	0.00	0.0	---	1.5	1.5	1.5	1030.2	0.00	0.00	0.117	0.000	19.2	49	8.2	18.3	9.12	 .0759	233	1	100.0	10
02/02/22	7:30 a	1.5	1.5	1.5	95	0.8	0.0	---	0.00	0.0	---	1.5	1.5	1.5	1030.0	0.00	0.00	0.117	0.000	19.2	49	8.2	18.3	9.12	 .0758	232	1	100.0	10
02/02/22	7:40 a	1.5	1.5	1.5	95	0.8	0.0	---	0.00	0.0	---	1.5	1.5	1.5	1030.0	0.00	0.00	0.117	0.000	19.2	49	8.2	18.3	9.12	 .0758	232	1	100.0	10
02/02/22	7:50 a	1.6	1.6	1.5	95	0.8	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.1	0.00	0.00	0.117	0.000	19.2	49	8.2	18.3	9.12	 .0759	231	1	100.0	10
02/02/22	8:00 a	1.6	1.6	1.6	95	0.8	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.1	0.00	0.00	0.117	0.000	19.2	51	8.8	18.4	9.52	 .0758	232	1	100.0	10
02/02/22	8:10 a	1.6	1.7	1.6	95	0.9	0.0	---	0.00	0.0	---	1.6	1.6	1.6	1030.4	0.00	0.00	0.116	0.000	19.3	55	10.1	18.8	10.21	 .0757	234	1	100.0	10
02/02/22	8:20 a	1.7	1.7	1.6	95	1.0	0.0	---	0.00	0.0	---	1.7	1.7	1.7	1030.7	0.00	0.00	0.116	0.000	19.4	55	10.1	18.8	10.21	 .0757	234	1	100.0	10
02/02/22	8:30 a	1.7	1.8	1.7	95	1.0	0.0	---	0.00	0.0	---	1.7	1.7	1.7	1030.8	0.00	0.00	0.115	0.000	19.4	55	10.2	18.9	10.21	 .0757	231	1	100.0	10
02/02/22	8:40 a	1.8	1.8	1.7	95	1.1	0.9	E	0.14	1.7	E	1.8	1.8	1.8	1030.3	0.00	0.00	0.115	0.000	19.4	55	10.2	18.9	10.21	 .0757	234	1	100.0	10
02/02/22	8:50 a	1.9	1.9	1.8	95	1.2	0.9	E	0.14	2.6	E	1.9	1.9	1.9	1030.4	0.00	0.00	0.114	0.000	19.4	54	9.8	18.8	10.07	 .0757	234	1	100.0	10
02/02/22	9:00 a	2.0	2.0	1.9	95	1.3	0.9	E	0.14	2.6	E	2.0	2.0	2.0	1030.2	0.00	0.00	0.113	0.000	19.3	53	9.5	18.7	9.91	 .0758	231	1	100.0	10
02/02/22	9:10 a	2.1	2.1	2.0	94	1.2	1.7	E	0.29	5.2	SSE	1.7	2.1	1.7	1030.2	0.00	0.00	0.113	0.000	19.3	52	9.2	18.6	9.71	 .0758	234	1	100.0	10
02/02/22	9:20 a	2.1	2.1	2.1	92	0.9	1.7	ESE	0.29	5.2	ESE	1.7	2.1	1.7	1030.1	0.00	0.00	0.113	0.000	19.3	52	9.2	18.5	9.72	 .0758	232	1	100.0	10
02/02/22	9:30 a	2.2	2.2	2.1	91	0.8	1.7	SE	0.29	4.3	SE	1.8	2.1	1.8	1030.2	0.00	0.00	0.112	0.000	19.2	52	9.1	18.4	9.72	 .0758	233	1	100.0	10
02/02/22	9:40 a	2.3	2.3	2.2	91	1.0	0.9	ESE	0.14	2.6	ESE	2.3	2.2	2.2	1030.2	0.00	0.00	0.111	0.000	19.2	51	8.8	18.4	9.52	 .0758	233	1	100.0	10
02/02/22	9:50 a	2.4	2.4	2.3	90	0.9	1.7	ESE	0.29	4.3	ESE	2.1	2.3	2.0	1030.0	0.00	0.00	0.111	0.000	19.2	52	9.1	18.4	9.72	 .0758	233	1	100.0	10
02/02/22	10:00 a	2.5	2.6	2.4	90	1.0	1.7	E	0.29	6.1	SE	2.2	2.4	2.1	1030.0	0.00	0.00	0.110	0.000	19.2	53	9.4	18.5	9.92	 .0758	232	1	100.0	10
02/02/22	10:10 a	2.6	2.7	2.6	90	1.1	1.7	E	0.29	3.5	E	2.3	2.6	2.2	1029.9	0.00	0.00	0.109	0.000	19.2	53	9.4	18.4	9.92	 .0758	232	1	100.0	10
02/02/22	10:20 a	2.8	2.8	2.7	90	1.3	1.7	ESE	0.29	5.2	E	2.5	2.7	2.4	1030.1	0.00	0.00	0.108	0.000	19.1	52	9.0	18.3	9.72	 .0758	233	1	100.0	10
02/02/22	10:30 a	2.9	3.0	2.8	88	1.2	2.6	ESE	0.43	6.1	ESE	1.8	2.9	1.8	1029.9	0.00	0.00	0.107	0.000	19.1	53	9.3	18.4	9.92	 .0758	233	1	100.0	10
02/02/22	10:40 a	3.1	3.1	3.0	88	1.3	2.6	SE	0.43	7.8	SE	1.9	3.0	1.9	1029.8	0.00	0.00	0.106	0.000	19.1	53	9.3	18.3	9.92	 .0758	233	1	100.0	10
02/02/22	10:50 a	3.1	3.2	3.1	88	1.3	2.6	SE	0.43	7.0	SE	2.1	3.1	2.0	1029.9	0.00	0.00	0.106	0.000	19.1	53	9.3	18.3	9.92	 .0758	235	1	100.0	10
02/02/22	11:00 a	3.3	3.4	3.2	87	1.4	1.7	E	0.29	5.2	ESE	3.1	3.2	3.0	1029.9	0.00	0.00	0.104	0.000	19.0	52	8.9	18.2	9.73	 .0759	234	1	100.0	10
02/02/22	11:10 a	3.4	3.5	3.4	86	1.3	1.7	ESE	0.29	5.2	ESE	3.2	3.3	3.1	1029.9	0.00	0.00	0.103	0.000	19.0	52	8.9	18.2	9.73	 .0759	234	1	100.0	10
02/02/22	11:20 a	3.6	3.6	3.5	86	1.4	2.6	E	0.43	6.1	E	2.6	3.4	2.4	1029.8	0.00	0.00	0.103	0.000	19.0	53	9.2	18.2	9.93	 .0758	230	1	100.0	10
02/02/22	11:30 a	3.7	3.7	3.6	84	1.2	3.5	E	0.58	7.8	E	2.1	3.6	1.9	1029.6	0.00	0.00	0.102	0.000	19.0	52	8.9	18.2	9.73	 .0758	233	1	100.0	10
02/02/22	11:40 a	3.7	3.7	3.7	83	1.0	3.5	ESE	0.58	8.7	E	2.1	3.6	1.9	1029.5	0.00	0.00	0.102	0.000	19.0	52	8.9	18.2	9.73	 .0758	231	1	100.0	10
02/02/22	11:50 a	3.8	3.8	3.7	83	1.2	2.6	ESE	0.43	8.7	SE	2.8	3.7	2.7	1029.2	0.00	0.00	0.101	0.000	19.0	52	8.9	18.2	9.73	 .0758	233	1	100.0	10
02/02/22	12:00 p	3.9	3.9	3.8	80	0.8	3.5	ESE	0.58	7.0	E	2.3	3.7	2.2	1029.1	0.00	0.00	0.100	0.000	19.1	52	9.0	18.3	9.72	 .0758	233	1	100.0	10
02/02/22	12:10 p	3.8	3.8	3.8	80	0.7	3.5	E	0.58	7.8	E	2.2	3.7	2.1	1029.1	0.00	0.00	0.101	0.000	19.0	52	8.9	18.2	9.73	 .0758	234	1	100.0	10
02/02/22	12:20 p	3.9	4.0	3.8	78	0.4	3.5	E	0.58	7.0	E	2.3	3.7	2.2	1029.1	0.00	0.00	0.100	0.000	19.1	52	9.0	18.3	9.72	 .0758	232	1	100.0	10
02/02/22	12:30 p	4.0	4.0	3.9	78	0.5	2.6	E	0.43	7.8	E	3.1	3.8	2.9	1029.2	0.00	0.00	0.100	0.000	18.9	52	8.9	18.1	9.73	 .0758	234	1	100.0	10
02/02/22	12:40 p	4.0	4.0	4.0	77	0.3	3.5	E	0.58	8.7	E	2.4	3.8	2.2	1028.9	0.00	0.00	0.100	0.000	19.0	52	8.9	18.2	9.73	 .0758	232	1	100.0	10
02/02/22	12:50 p	4.0	4.1	4.0	78	0.5	2.6	E	0.43	7.0	E	3.1	3.8	2.9	1028.8	0.00	0.00	0.100	0.000	18.9	52	8.9	18.1	9.73	 .0758	232	1	100.0	10
02/02/22	1:00 p	4.2	4.3	4.1	77	0.5	1.7	E	0.29	6.1	SE	4.0	3.9	3.8	1028.7	0.00	0.00	0.098	0.000	18.9	52	8.9	18.1	9.73	 .0758	235	1	100.0	10
02/02/22	1:10 p	4.3	4.4	4.2	77	0.7	3.5	ESE	0.58	7.0	E	2.8	4.1	2.6	1028.6	0.00	0.00	0.097	0.000	18.9	52	8.9	18.1	9.73	 .0758	233	1	100.0	10
02/02/22	1:20 p	4.4	4.6	4.4	76	0.6	2.6	ESE	0.43	6.1	SE	3.6	4.2	3.3	1028.4	0.00	0.00	0.096	0.000	18.9	53	9.1	18.1	9.93	 .0758	233	1	100.0	10
02/02/22	1:30 p	4.6	4.6	4.6	76	0.7	3.5	ESE	0.58	7.0	E	3.2	4.4	2.9	1028.2	0.00	0.00	0.095	0.000	18.9	52	8.9	18.1	9.73	 .0757	232	1	100.0	10
02/02/22	1:40 p	4.6	4.7	4.6	77	0.9	3.5	ESE	0.58	7.8	E	3.2	4.4	2.9	1028.2	0.00	0.00	0.095	0.000	18.9	52	8.8	18.1	9.73	 .0758	233	1	100.0	10
02/02/22	1:50 p	4.7	4.7	4.6	77	1.0	3.5	E	0.58	8.7	E	3.2	4.4	3.0	1028.1	0.00	0.00	0.095	0.000	18.8	52	8.8	18.0	9.73	 .0758	230	1	100.0	10
02/02/22	2:00 p	4.7	4.8	4.7	78	1.2	2.6	E	0.43	7.0	SE	3.9	4.5	3.7	1027.9	0.00	0.00	0.095	0.000	18.8	52	8.7	17.9	9.73	 .0758	233	1	100.0	10
02/02/22	2:10 p	4.8	4.8	4.8	78	1.3	3.5	ESE	0.58	6.1	ESE	3.3	4.6	3.1	1027.8	0.00	0.00	0.094	0.000	18.8	52	8.7	17.9	9.73	 .0758	233	1	100.0	10
02/02/22	2:20 p	4.9	5.0	4.8	79	1.6	2.6	E	0.43	7.8	E	4.1	4.8	3.9	1027.5	0.00	0.00	0.093	0.000	18.7	52	8.7	17.9	9.74	 .0758	233	1	100.0	10
02/02/22	2:30 p	5.1	5.1	5.0	78	1.5	3.5	ESE	0.58	7.8	SE	3.7	4.9	3.5	1027.4	0.00	0.00	0.092	0.000	18.7	52	8.7	17.9	9.74	 .0758	233	1	100.0	10
02/02/22	2:40 p	5.0	5.1	4.9	79	1.7	3.5	ESE	0.58	7.8	ESE	3.6	4.8	3.4	1027.4	0.00	0.00	0.093	0.000	18.7	52	8.7	17.9	9.74	 .0758	233	1	100.0	10
02/02/22	2:50 p	5.0	5.1	5.0	79	1.7	2.6	ESE	0.43	6.1	SE	4.2	4.8	4.0	1027.2	0.00	0.00	0.093	0.000	18.7	52	8.6	17.8	9.74	 .0758	233	1	100.0	10
02/02/22	3:00 p	5.1	5.1	5.1	79	1.7	2.6	E	0.43	7.8	E	4.2	4.9	4.1	1027.0	0.00	0.00	0.092	0.000	18.7	51	8.4	17.8	9.54	 .0757	233	1	100.0	10
02/02/22	3:10 p	5.1	5.1	5.1	79	1.8	2.6	ESE	0.43	6.1	E	4.3	4.9	4.1	1026.9	0.00	0.00	0.092	0.000	18.7	51	8.4	17.8	9.54	 .0757	233	1	100.0	10
02/02/22	3:20 p	5.1	5.1	5.1	80	1.9	3.5	E	0.58	8.7	E	3.7	4.9	3.6	1026.9	0.00	0.00	0.092	0.000	18.7	51	8.4	17.8	9.54	 .0757	235	1	100.0	10
02/02/22	3:30 p	5.1	5.1	5.0	81	2.1	2.6	ESE	0.43	7.8	E	4.2	4.9	4.1	1026.8	0.00	0.00	0.092	0.000	18.7	51	8.4	17.8	9.54	 .0757	234	1	100.0	10
02/02/22	3:40 p	5.0	5.0	5.0	83	2.4	2.6	ESE	0.43	6.1	SE	4.2	4.9	4.1	1026.7	0.00	0.00	0.093	0.000	18.7	51	8.4	17.8	9.54	 .0757	234	1	100.0	10
02/02/22	3:50 p	4.9	5.0	4.8	85	2.6	0.9	ESE	0.14	3.5	ESE	4.9	4.8	4.8	1026.7	0.00	0.00	0.093	0.000	18.7	52	8.7	17.9	9.74	 .0757	231	1	100.0	10
02/02/22	4:00 p	4.7	4.8	4.6	88	2.9	1.7	E	0.29	5.2	ESE	4.6	4.7	4.6	1026.7	0.00	0.00	0.095	0.000	18.7	52	8.7	17.9	9.74	 .0757	231	1	100.0	10
02/02/22	4:10 p	4.4	4.6	4.3	90	2.9	1.7	ESE	0.29	7.0	SSE	4.3	4.4	4.3	1026.6	0.00	0.00	0.096	0.000	18.8	52	8.7	17.9	9.73	 .0757	231	1	100.0	10
02/02/22	4:20 p	4.3	4.3	4.2	91	2.9	1.7	E	0.29	6.1	ESE	4.1	4.2	4.1	1026.7	0.00	0.00	0.098	0.000	18.8	52	8.7	17.9	9.73	 .0757	235	1	100.0	10
02/02/22	4:30 p	4.2	4.2	4.2	92	3.0	0.9	ESE	0.14	2.6	E	4.2	4.2	4.2	1026.7	0.00	0.00	0.098	0.000	18.8	52	8.7	17.9	9.73	 .0757	234	1	100.0	10
02/02/22	4:40 p	4.3	4.3	4.2	93	3.2	1.7	E	0.29	6.1	ESE	4.1	4.3	4.1	1026.4	0.00	0.00	0.098	0.000	18.8	52	8.7	17.9	9.73	 .0757	233	1	100.0	10
02/02/22	4:50 p	4.3	4.3	4.3	94	3.4	1.7	E	0.29	5.2	ESE	4.1	4.3	4.1	1026.3	0.00	0.00	0.098	0.000	18.8	52	8.8	18.0	9.73	 .0756	234	1	100.0	10
02/02/22	5:00 p	4.3	4.3	4.3	94	3.4	1.7	E	0.29	6.1	ESE	4.1	4.3	4.1	1026.3	0.00	0.00	0.098	0.000	18.8	52	8.7	17.9	9.73	 .0757	234	1	100.0	10
02/02/22	5:10 p	4.3	4.3	4.3	94	3.4	0.9	ESE	0.14	3.5	E	4.3	4.3	4.3	1026.2	0.00	0.00	0.098	0.000	18.8	52	8.8	18.0	9.73	 .0756	233	1	100.0	10
02/02/22	5:20 p	4.3	4.3	4.2	94	3.4	1.7	E	0.29	3.5	E	4.1	4.3	4.1	1026.5	0.00	0.00	0.098	0.000	18.8	52	8.8	18.0	9.73	 .0757	232	1	100.0	10
02/02/22	5:30 p	4.2	4.3	4.2	94	3.3	1.7	E	0.29	3.5	E	4.1	4.2	4.1	1026.5	0.01	0.00	0.098	0.000	18.8	52	8.8	18.0	9.73	 .0757	234	1	100.0	10
02/02/22	5:40 p	4.2	4.3	4.2	94	3.3	0.9	ENE	0.14	2.6	ENE	4.2	4.2	4.2	1026.4	0.00	0.00	0.098	0.000	18.8	52	8.8	18.0	9.73	 .0756	234	1	100.0	10
02/02/22	5:50 p	4.2	4.3	4.2	94	3.3	0.9	E	0.14	3.5	E	4.2	4.2	4.2	1026.6	0.00	0.00	0.098	0.000	18.8	51	8.5	17.9	9.53	 .0757	233	1	100.0	10
02/02/22	6:00 p	4.2	4.2	4.2	94	3.3	0.9	E	0.14	3.5	E	4.2	4.2	4.2	1026.5	0.00	0.00	0.098	0.000	18.8	51	8.5	17.9	9.53	 .0757	230	1	100.0	10
02/02/22	6:10 p	4.1	4.2	4.1	94	3.2	0.0	NE	0.00	2.6	NE	4.1	4.1	4.1	1026.5	0.00	0.00	0.099	0.000	18.8	51	8.5	17.9	9.53	 .0757	233	1	100.0	10
02/02/22	6:20 p	4.1	4.1	4.0	94	3.2	0.9	NE	0.14	2.6	NE	4.1	4.1	4.1	1026.5	0.00	0.00	0.099	0.000	18.8	52	8.8	18.0	9.73	 .0757	233	1	100.0	10
02/02/22	6:30 p	4.0	4.0	3.9	94	3.1	0.9	NNE	0.14	2.6	E	4.0	4.0	4.0	1026.4	0.00	0.00	0.100	0.000	18.9	54	9.4	18.2	10.11	 .0756	234	1	100.0	10
02/02/22	6:40 p	3.9	4.0	3.9	94	3.1	0.9	NE	0.14	3.5	NE	3.9	3.9	3.9	1026.5	0.00	0.00	0.100	0.000	19.0	53	9.2	18.2	9.93	 .0756	235	1	100.0	10
02/02/22	6:50 p	3.9	3.9	3.9	94	3.1	0.9	NE	0.14	4.3	NE	3.9	3.9	3.9	1026.5	0.00	0.00	0.100	0.000	19.0	53	9.2	18.2	9.93	 .0756	233	1	100.0	10
02/02/22	7:00 p	3.9	3.9	3.9	94	3.0	1.7	NE	0.29	6.1	NE	3.7	3.9	3.7	1026.6	0.00	0.00	0.100	0.000	19.1	53	9.3	18.3	9.92	 .0756	233	1	100.0	10
02/02/22	7:10 p	3.9	3.9	3.8	95	3.2	1.7	NE	0.29	4.3	NE	3.7	3.9	3.7	1026.6	0.00	0.00	0.100	0.000	19.1	53	9.3	18.4	9.92	 .0756	234	1	100.0	10
02/02/22	7:20 p	3.8	3.9	3.8	95	3.1	0.9	E	0.14	3.5	E	3.8	3.8	3.8	1026.6	0.00	0.00	0.101	0.000	19.1	53	9.3	18.4	9.92	 .0756	234	1	100.0	10
02/02/22	7:30 p	3.8	3.9	3.8	95	3.1	0.9	E	0.14	2.6	E	3.8	3.8	3.8	1026.4	0.00	0.00	0.101	0.000	19.2	53	9.4	18.4	9.92	 .0755	232	1	100.0	10
02/02/22	7:40 p	3.8	3.9	3.8	95	3.1	0.9	E	0.14	3.5	ESE	3.8	3.8	3.8	1026.4	0.00	0.00	0.101	0.000	19.2	53	9.4	18.4	9.92	 .0755	235	1	100.0	10
02/02/22	7:50 p	3.9	3.9	3.9	95	3.2	0.0	E	0.00	1.7	E	3.9	3.9	3.9	1026.4	0.00	0.00	0.100	0.000	19.1	53	9.3	18.3	9.92	 .0756	233	1	100.0	10
02/02/22	8:00 p	3.9	4.0	3.9	95	3.2	0.0	E	0.00	1.7	E	3.9	3.9	3.9	1026.6	0.00	0.00	0.100	0.000	19.1	52	9.0	18.3	9.72	 .0756	233	1	100.0	10
02/02/22	8:10 p	4.0	4.1	4.0	95	3.3	0.0	E	0.00	1.7	E	4.0	4.0	4.0	1026.8	0.00	0.00	0.100	0.000	19.1	53	9.3	18.3	9.92	 .0756	234	1	100.0	10
