		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
02/09/22	12:10 a	8.1	8.1	8.1	78	4.4	0.0	E	0.00	0.9	ENE	8.1	7.9	7.9	1038.0	0.00	0.0	0.071	0.000	10.6	62	3.6	10.1	11.55	1.2655	208	6	100.0	10
02/09/22	12:20 a	8.1	8.1	8.0	79	4.6	0.4	NNW	0.27	1.8	NNW	8.1	7.9	7.9	1038.3	0.00	0.0	0.071	0.000	10.6	62	3.6	10.1	11.55	1.2659	209	6	100.0	10
02/09/22	12:30 a	8.0	8.1	8.0	79	4.6	0.4	NNW	0.27	0.9	NNW	8.0	7.9	7.9	1038.1	0.00	0.0	0.072	0.000	10.6	62	3.6	10.1	11.55	1.2657	206	6	100.0	10
02/09/22	12:40 a	8.0	8.1	8.0	79	4.6	0.4	WSW	0.27	1.8	WSW	8.0	7.9	7.9	1037.9	0.00	0.0	0.072	0.000	10.6	62	3.6	10.1	11.55	1.2655	209	6	100.0	10
02/09/22	12:50 a	8.1	8.1	8.0	79	4.6	0.0	SSW	0.00	0.9	S	8.1	7.9	7.9	1037.7	0.00	0.0	0.071	0.000	10.5	62	3.5	10.1	11.55	1.2655	209	6	100.0	10
02/09/22	1:00 a	8.1	8.1	8.1	77	4.3	0.0	ENE	0.00	0.4	ENE	8.1	7.9	7.9	1037.9	0.00	0.0	0.071	0.000	10.4	63	3.7	10.0	11.75	1.2659	209	6	100.0	10
02/09/22	1:10 a	8.1	8.2	8.1	78	4.5	0.0	---	0.00	0.0	---	8.1	7.9	7.9	1038.0	0.00	0.0	0.071	0.000	10.4	63	3.6	9.9	11.75	1.2662	208	6	100.0	10
02/09/22	1:20 a	8.3	8.3	8.2	78	4.7	0.0	ENE	0.00	0.4	ENE	8.3	8.2	8.2	1038.0	0.00	0.0	0.070	0.000	10.4	63	3.6	9.9	11.75	1.2662	209	6	100.0	10
02/09/22	1:30 a	8.3	8.3	8.2	78	4.7	0.0	ENE	0.00	0.4	ENE	8.3	8.2	8.2	1037.6	0.00	0.0	0.070	0.000	10.4	63	3.6	9.9	11.75	1.2657	208	6	100.0	10
02/09/22	1:40 a	8.2	8.3	8.1	79	4.7	0.0	ENE	0.00	0.4	ESE	8.2	8.1	8.1	1037.8	0.00	0.0	0.071	0.000	10.4	63	3.6	9.9	11.75	1.2659	207	6	100.0	10
02/09/22	1:50 a	8.0	8.1	7.9	80	4.8	0.4	ENE	0.27	1.8	NNW	8.0	7.9	7.9	1037.8	0.00	0.0	0.072	0.000	10.3	63	3.6	9.9	11.75	1.2663	206	6	100.0	10
02/09/22	2:00 a	7.8	7.9	7.8	80	4.6	0.9	ENE	0.54	1.3	ENE	7.8	7.7	7.7	1037.7	0.00	0.0	0.073	0.000	10.3	63	3.5	9.9	11.75	1.2664	209	6	100.0	10
02/09/22	2:10 a	7.8	7.8	7.8	81	4.7	0.4	ENE	0.27	1.3	ENE	7.8	7.7	7.7	1038.1	0.00	0.0	0.073	0.000	10.2	63	3.5	9.8	11.75	1.2672	207	6	100.0	10
02/09/22	2:20 a	7.8	7.8	7.8	81	4.8	0.4	ENE	0.27	1.8	ENE	7.8	7.7	7.7	1038.2	0.00	0.0	0.073	0.000	10.2	63	3.4	9.8	11.75	1.2676	209	6	100.0	10
02/09/22	2:30 a	7.7	7.8	7.7	81	4.7	0.4	ENE	0.27	1.3	ENE	7.7	7.6	7.6	1038.0	0.00	0.0	0.074	0.000	10.2	63	3.4	9.8	11.75	1.2674	208	6	100.0	10
02/09/22	2:40 a	7.7	7.8	7.7	81	4.7	0.4	NNW	0.27	1.8	NNW	7.7	7.6	7.6	1038.4	0.00	0.0	0.074	0.000	10.2	63	3.4	9.8	11.75	1.2679	208	6	100.0	10
02/09/22	2:50 a	7.7	7.7	7.7	81	4.6	0.4	NNW	0.27	1.8	NNW	7.7	7.6	7.6	1038.2	0.00	0.0	0.074	0.000	10.2	63	3.4	9.8	11.75	1.2677	207	6	100.0	10
02/09/22	3:00 a	7.7	7.8	7.7	81	4.7	0.4	ENE	0.27	1.8	ENE	7.7	7.6	7.6	1038.1	0.00	0.0	0.074	0.000	10.1	63	3.4	9.7	11.75	1.2678	207	6	100.0	10
02/09/22	3:10 a	7.7	7.8	7.6	81	4.7	0.9	NNE	0.54	2.2	NE	7.7	7.6	7.6	1038.3	0.00	0.0	0.074	0.000	10.1	63	3.4	9.7	11.75	1.2681	209	6	100.0	10
02/09/22	3:20 a	7.5	7.6	7.4	82	4.6	0.9	NNE	0.54	1.3	N	7.5	7.4	7.4	1038.1	0.00	0.0	0.075	0.000	10.1	63	3.4	9.7	11.75	1.2678	208	6	100.0	10
02/09/22	3:30 a	7.4	7.5	7.4	82	4.6	0.4	ENE	0.27	1.3	ENE	7.4	7.4	7.4	1037.9	0.00	0.0	0.076	0.000	10.1	63	3.3	9.7	11.75	1.2679	209	6	100.0	10
02/09/22	3:40 a	7.5	7.6	7.4	81	4.4	0.4	E	0.27	1.3	NNE	7.5	7.4	7.4	1038.1	0.00	0.0	0.075	0.000	10.0	63	3.3	9.6	11.75	1.2684	208	6	100.0	10
02/09/22	3:50 a	7.5	7.6	7.4	81	4.4	0.4	NNE	0.27	0.9	NNE	7.5	7.4	7.4	1038.0	0.00	0.0	0.075	0.000	9.9	64	3.4	9.6	11.95	1.2684	208	6	100.0	10
02/09/22	4:00 a	7.6	7.6	7.5	81	4.5	0.0	ENE	0.00	0.4	ENE	7.6	7.4	7.4	1037.8	0.00	0.0	0.075	0.000	9.9	64	3.4	9.6	11.95	1.2681	207	6	100.0	10
02/09/22	4:10 a	7.6	7.6	7.5	81	4.5	0.0	---	0.00	0.0	---	7.6	7.4	7.4	1037.8	0.00	0.0	0.075	0.000	9.9	64	3.4	9.6	11.95	1.2681	208	6	100.0	10
02/09/22	4:20 a	7.4	7.5	7.4	82	4.6	0.4	WSW	0.27	1.3	WSW	7.4	7.4	7.4	1037.6	0.00	0.0	0.076	0.000	9.9	64	3.4	9.6	11.95	1.2681	209	6	100.0	10
02/09/22	4:30 a	7.4	7.4	7.3	81	4.3	0.4	ENE	0.27	1.3	ENE	7.4	7.3	7.3	1037.4	0.00	0.0	0.076	0.000	9.9	64	3.4	9.6	11.95	1.2679	203	6	100.0	10
02/09/22	4:40 a	7.5	7.6	7.4	82	4.6	0.4	ENE	0.27	1.3	ENE	7.5	7.4	7.4	1037.7	0.00	0.0	0.075	0.000	9.9	64	3.4	9.6	11.95	1.2683	207	6	100.0	10
