		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
02/09/22	6:30 a	6.8	6.8	6.8	95	6.1	0.0	WSW	0.00	0.4	WSW	6.8	6.9	6.9	1036.9	0.00	0.0	0.240	0.000	17.3	59	9.2	16.7	10.95	 .0768	667	3	100.0	30
02/09/22	7:00 a	6.9	6.9	6.8	95	6.2	0.0	WSW	0.00	0.4	WSW	6.9	7.1	7.1	1037.3	0.00	0.0	0.237	0.000	17.2	59	9.1	16.5	10.95	 .0769	667	3	100.0	30
02/09/22	7:30 a	7.0	7.0	6.9	95	6.3	0.0	---	0.00	0.0	---	7.0	7.1	7.1	1037.4	0.00	0.0	0.236	0.000	17.2	59	9.1	16.6	10.95	 .0769	661	3	100.0	30
02/09/22	8:00 a	7.2	7.2	7.0	94	6.3	0.0	WSW	0.00	0.4	WSW	7.2	7.3	7.3	1037.4	0.00	0.0	0.233	0.000	17.3	58	8.9	16.6	10.75	 .0769	666	3	100.0	30
02/09/22	8:30 a	7.3	7.4	7.2	94	6.4	0.0	---	0.00	0.0	---	7.3	7.4	7.4	1037.3	0.00	0.0	0.229	0.000	17.2	58	8.9	16.6	10.75	 .0769	668	3	100.0	30
02/09/22	9:00 a	7.7	7.7	7.3	93	6.7	0.0	---	0.00	0.0	---	7.7	7.8	7.8	1037.5	0.00	0.0	0.221	0.000	17.3	60	9.5	16.7	11.09	 .0768	665	3	100.0	30
02/09/22	9:30 a	8.4	8.4	7.7	92	7.2	0.0	WSW	0.00	0.4	WSW	8.4	8.5	8.5	1037.3	0.00	0.0	0.207	0.000	18.0	59	9.9	17.5	10.95	 .0766	658	3	100.0	30
02/09/22	10:00 a	10.3	10.3	8.4	82	7.3	0.4	SE	0.80	1.3	SE	10.3	10.3	10.3	1037.7	0.00	0.0	0.168	0.000	17.6	58	9.2	17.0	10.75	 .0768	664	3	100.0	30
02/09/22	10:30 a	10.6	10.6	10.2	81	7.5	0.0	SE	0.00	0.9	SE	10.6	10.6	10.6	1037.3	0.00	0.0	0.161	0.000	17.4	58	9.0	16.7	10.75	 .0768	670	3	100.0	30
02/09/22	11:00 a	12.4	12.4	10.6	74	7.9	0.0	SE	0.00	1.3	ENE	12.4	12.2	12.2	1038.0	0.00	0.0	0.123	0.000	17.4	58	9.1	16.8	10.75	 .0769	667	3	100.0	30
02/09/22	11:30 a	11.7	12.5	11.7	76	7.6	0.0	S	0.00	1.8	S	11.7	11.4	11.4	1037.9	0.00	0.0	0.139	0.000	17.5	57	8.9	16.8	10.62	 .0768	666	3	100.0	30
02/09/22	12:00 p	11.7	11.8	11.7	77	7.8	0.0	S	0.00	0.9	S	11.7	11.5	11.5	1037.6	0.00	0.0	0.138	0.000	17.5	56	8.6	16.8	10.45	 .0768	663	3	100.0	30
02/09/22	12:30 p	11.9	11.9	11.7	78	8.2	0.0	S	0.00	0.9	S	11.9	11.7	11.7	1037.2	0.00	0.0	0.134	0.000	17.5	56	8.6	16.8	10.45	 .0768	666	3	100.0	30
02/09/22	1:00 p	12.3	12.3	11.9	74	7.8	0.0	SSE	0.00	1.3	SSE	12.3	12.0	12.0	1037.1	0.00	0.0	0.126	0.000	17.7	56	8.8	17.1	10.45	 .0767	669	3	100.0	30
02/09/22	1:30 p	12.7	12.7	12.2	74	8.2	0.0	E	0.00	0.9	E	12.7	12.4	12.4	1036.7	0.00	0.0	0.117	0.000	17.9	57	9.2	17.3	10.63	 .0766	665	3	100.0	30
02/09/22	2:00 p	13.0	13.0	12.7	71	7.9	0.0	NNW	0.00	1.3	NNW	13.0	12.6	12.6	1036.6	0.00	0.0	0.111	0.000	17.7	58	9.3	17.1	10.75	 .0767	666	3	100.0	30
02/09/22	2:30 p	13.2	13.2	13.0	72	8.3	0.0	NNW	0.00	0.9	NNW	13.2	12.8	12.8	1036.8	0.00	0.0	0.106	0.000	17.9	57	9.3	17.3	10.64	 .0766	668	3	100.0	30
02/09/22	3:00 p	12.7	13.2	12.7	72	7.7	0.0	NNW	0.00	1.3	NNW	12.7	12.3	12.3	1036.7	0.00	0.0	0.118	0.000	17.9	56	9.0	17.2	10.45	 .0767	666	3	100.0	30
02/09/22	3:30 p	12.3	12.7	12.3	74	7.8	0.0	NW	0.00	0.9	NW	12.3	12.0	12.0	1036.5	0.00	0.0	0.126	0.000	17.8	56	8.9	17.1	10.45	 .0767	666	3	100.0	30
02/09/22	4:00 p	12.0	12.3	11.9	75	7.7	0.0	NW	0.00	0.9	NW	12.0	11.7	11.7	1035.9	0.00	0.0	0.132	0.000	17.9	56	9.0	17.2	10.45	 .0766	666	3	100.0	30
02/09/22	4:30 p	11.7	12.0	11.7	76	7.6	0.0	NW	0.00	0.4	NW	11.7	11.4	11.4	1035.5	0.00	0.0	0.138	0.000	17.9	55	8.7	17.2	10.25	 .0766	666	3	100.0	30
02/09/22	5:00 p	11.2	11.7	11.2	78	7.5	0.0	NW	0.00	0.9	NW	11.2	11.0	11.0	1035.3	0.00	0.0	0.149	0.000	18.0	55	8.8	17.3	10.25	 .0765	664	3	100.0	30
02/09/22	5:30 p	10.4	11.2	10.4	81	7.3	0.0	NW	0.00	1.3	WNW	10.4	10.4	10.4	1035.3	0.00	0.0	0.166	0.000	17.7	55	8.6	17.0	10.25	 .0766	667	3	100.0	30
02/09/22	6:00 p	10.1	10.4	10.1	83	7.3	0.0	WNW	0.00	0.9	WNW	10.1	10.1	10.1	1035.4	0.00	0.0	0.172	0.000	17.8	55	8.6	17.1	10.25	 .0766	664	3	100.0	30
02/09/22	6:30 p	9.8	10.1	9.8	85	7.4	0.0	W	0.00	0.9	WNW	9.8	9.8	9.8	1035.1	0.00	0.0	0.178	0.000	17.7	55	8.6	17.0	10.25	 .0766	664	3	100.0	30
02/09/22	7:00 p	9.8	9.8	9.8	85	7.4	0.0	WNW	0.00	0.9	WNW	9.8	9.9	9.9	1035.3	0.00	0.0	0.177	0.000	18.1	62	10.7	17.7	11.45	 .0764	665	3	100.0	30
02/09/22	7:30 p	9.9	9.9	9.8	84	7.4	0.0	W	0.00	0.4	W	9.9	10.0	10.0	1035.1	0.00	0.0	0.175	0.000	18.1	62	10.7	17.7	11.45	 .0764	666	3	100.0	30
02/09/22	8:00 p	9.9	9.9	9.9	83	7.2	0.0	WNW	0.00	0.9	W	9.9	10.0	10.0	1034.9	0.00	0.0	0.175	0.000	17.9	61	10.3	17.4	11.25	 .0764	669	3	100.0	30
02/09/22	8:30 p	9.9	9.9	9.9	83	7.1	0.0	WNW	0.00	0.9	WNW	9.9	9.9	9.9	1034.6	0.00	0.0	0.176	0.000	17.7	60	9.9	17.2	11.07	 .0765	668	3	100.0	30
02/09/22	9:00 p	9.7	9.9	9.7	86	7.5	0.0	WNW	0.00	0.9	WNW	9.7	9.8	9.8	1034.6	0.00	0.0	0.179	0.000	17.7	59	9.6	17.2	10.95	 .0765	664	3	100.0	30
02/09/22	9:30 p	9.3	9.7	9.3	87	7.2	0.0	W	0.00	0.9	WNW	9.3	9.4	9.4	1034.7	0.00	0.0	0.189	0.000	18.4	59	10.3	17.9	10.95	 .0763	665	3	100.0	30
02/09/22	10:00 p	8.4	9.3	8.4	89	6.7	0.0	WNW	0.00	0.9	WNW	8.4	8.6	8.6	1034.7	0.00	0.0	0.206	0.000	18.3	62	10.9	18.0	11.45	 .0763	664	3	100.0	30
02/09/22	10:30 p	7.6	8.4	7.6	90	6.0	0.0	WNW	0.00	0.4	WNW	7.6	7.6	7.6	1034.6	0.00	0.0	0.225	0.000	18.4	62	11.0	18.1	11.45	 .0762	664	3	100.0	30
02/09/22	11:00 p	7.1	7.6	7.1	93	6.0	0.0	WNW	0.00	0.4	WNW	7.1	7.2	7.2	1034.4	0.00	0.0	0.235	0.000	18.4	62	11.0	18.1	11.45	 .0762	667	3	100.0	30
02/09/22	11:30 p	6.8	7.1	6.8	94	5.9	0.0	WNW	0.00	0.4	WNW	6.8	6.9	6.9	1034.4	0.00	0.0	0.241	0.000	18.3	61	10.6	17.9	11.25	 .0763	664	3	100.0	30
02/10/22	12:00 a	7.2	7.2	6.8	95	6.4	0.0	NW	0.00	0.9	NW	7.2	7.3	7.3	1034.4	0.00	0.0	0.233	0.000	18.2	61	10.5	17.8	11.25	 .0763	664	3	100.0	30
02/10/22	12:30 a	7.4	7.4	7.2	95	6.6	0.0	NW	0.00	1.3	W	7.4	7.5	7.5	1034.2	0.00	0.0	0.228	0.000	17.9	62	10.6	17.6	11.45	 .0764	666	3	100.0	30
02/10/22	1:00 a	7.8	7.8	7.4	96	7.2	0.0	WNW	0.00	1.3	WNW	7.8	7.9	7.9	1034.2	0.00	0.0	0.220	0.000	17.7	62	10.3	17.3	11.45	 .0764	664	3	100.0	30
02/10/22	1:30 a	8.0	8.0	7.8	96	7.4	0.0	NW	0.00	1.3	NNW	8.0	8.2	8.2	1034.1	0.00	0.0	0.215	0.000	17.6	62	10.2	17.2	11.45	 .0765	666	3	100.0	30
02/10/22	2:00 a	8.1	8.1	8.0	96	7.5	0.0	WNW	0.00	0.9	SW	8.1	8.2	8.2	1034.3	0.00	0.0	0.214	0.000	17.6	62	10.2	17.1	11.45	 .0765	663	3	100.0	30
02/10/22	2:30 a	8.1	8.1	8.1	96	7.5	0.0	WNW	0.00	0.4	WNW	8.1	8.3	8.3	1034.2	0.00	0.0	0.213	0.000	17.4	62	10.1	17.0	11.45	 .0765	663	3	100.0	30
02/10/22	3:00 a	8.2	8.2	8.1	96	7.6	0.0	---	0.00	0.0	---	8.2	8.3	8.3	1034.1	0.00	0.0	0.212	0.000	17.4	61	9.8	16.9	11.25	 .0765	669	3	100.0	30
02/10/22	3:30 a	8.2	8.2	8.1	96	7.6	0.0	---	0.00	0.0	---	8.2	8.3	8.3	1033.9	0.00	0.0	0.212	0.000	17.4	61	9.8	16.9	11.25	 .0765	670	3	100.0	30
02/10/22	4:00 a	8.2	8.2	8.1	96	7.6	0.0	---	0.00	0.0	---	8.2	8.3	8.3	1033.7	0.00	0.0	0.212	0.000	17.4	61	9.8	16.9	11.25	 .0765	664	3	100.0	30
02/10/22	4:30 a	8.2	8.2	8.2	96	7.6	0.0	---	0.00	0.0	---	8.2	8.3	8.3	1033.7	0.00	0.0	0.212	0.000	17.4	61	9.8	16.9	11.25	 .0765	665	3	100.0	30
02/10/22	5:00 a	8.2	8.2	8.2	96	7.6	0.0	WNW	0.00	0.9	WNW	8.2	8.3	8.3	1033.7	0.00	0.0	0.212	0.000	17.4	61	9.8	16.9	11.25	 .0765	662	3	100.0	30
02/10/22	5:30 a	8.1	8.2	8.1	96	7.5	0.0	WNW	0.00	0.9	WNW	8.1	8.2	8.2	1033.6	0.00	0.0	0.214	0.000	17.4	61	9.8	16.9	11.25	 .0765	670	3	100.0	30
02/10/22	6:00 a	8.0	8.1	8.0	96	7.4	0.0	WNW	0.00	0.4	WNW	8.0	8.2	8.2	1033.5	0.25	0.0	0.215	0.000	17.3	61	9.7	16.8	11.25	 .0765	662	3	100.0	30
02/10/22	6:30 a	7.9	8.0	7.9	96	7.3	0.0	WNW	0.00	0.9	WNW	7.9	8.1	8.1	1033.1	0.00	0.0	0.216	0.000	17.3	61	9.7	16.8	11.25	 .0765	668	3	100.0	30
02/10/22	7:00 a	7.9	7.9	7.9	96	7.3	0.0	WNW	0.00	0.9	WNW	7.9	8.1	8.1	1033.2	0.00	0.0	0.218	0.000	17.3	60	9.4	16.7	11.09	 .0765	666	3	100.0	30
02/10/22	7:30 a	7.8	7.9	7.8	96	7.2	0.0	NNW	0.00	1.3	NNW	7.8	8.0	8.0	1033.1	0.00	0.0	0.219	0.000	17.3	60	9.4	16.7	11.09	 .0765	669	3	100.0	30
02/10/22	8:00 a	7.8	7.8	7.8	96	7.2	0.0	NNW	0.00	0.4	NNW	7.8	8.0	8.0	1033.3	0.00	0.0	0.219	0.000	17.3	60	9.5	16.7	11.09	 .0765	668	3	100.0	30
02/10/22	8:30 a	8.0	8.0	7.8	96	7.4	0.0	NNW	0.00	0.4	NNW	8.0	8.2	8.2	1033.5	0.00	0.0	0.215	0.000	17.2	61	9.6	16.7	11.25	 .0766	667	3	100.0	30
02/10/22	9:00 a	8.2	8.2	8.0	96	7.6	0.0	NNW	0.00	0.4	NNW	8.2	8.3	8.3	1033.6	0.00	0.0	0.212	0.000	17.1	61	9.5	16.6	11.25	 .0766	665	3	100.0	30
02/10/22	9:30 a	9.3	9.3	8.2	95	8.6	0.0	---	0.00	0.0	---	9.3	9.6	9.6	1033.1	0.00	0.0	0.188	0.000	17.2	61	9.6	16.6	11.25	 .0765	661	3	100.0	30
02/10/22	10:00 a	9.3	9.8	9.3	90	7.8	0.0	N	0.00	0.9	N	9.3	9.5	9.5	1033.6	0.00	0.0	0.188	0.000	17.2	61	9.6	16.6	11.25	 .0766	666	3	100.0	30
02/10/22	10:30 a	9.1	9.3	9.1	92	7.8	0.0	NE	0.00	1.3	ENE	9.1	9.2	9.2	1033.5	0.00	0.0	0.193	0.000	17.3	61	9.7	16.7	11.25	 .0765	664	3	100.0	30
02/10/22	11:00 a	8.9	9.1	8.9	92	7.7	0.4	SE	0.80	1.3	N	8.9	9.1	9.1	1033.5	0.00	0.0	0.197	0.000	17.2	62	9.9	16.7	11.45	 .0765	666	3	100.0	30
02/10/22	11:30 a	8.8	8.9	8.8	92	7.6	0.4	ESE	0.80	1.3	ESE	8.8	9.0	9.0	1033.6	0.00	0.0	0.198	0.000	17.3	61	9.7	16.7	11.25	 .0765	664	3	100.0	30
02/10/22	12:00 p	8.7	8.8	8.7	91	7.3	0.4	N	0.80	1.8	NW	8.7	8.8	8.8	1033.6	0.00	0.0	0.201	0.000	17.3	61	9.7	16.8	11.25	 .0765	663	3	100.0	30
02/10/22	12:30 p	9.1	9.1	8.7	90	7.6	0.4	ENE	0.80	1.3	NE	9.1	9.2	9.2	1033.1	0.00	0.0	0.192	0.000	17.3	60	9.5	16.7	11.09	 .0765	665	3	100.0	30
02/10/22	1:00 p	9.4	9.4	9.1	87	7.4	0.4	SE	0.80	1.3	NNE	9.4	9.6	9.6	1032.9	0.00	0.0	0.185	0.000	17.6	60	9.7	17.0	11.08	 .0764	661	3	100.0	30
02/10/22	1:30 p	9.4	9.6	9.4	87	7.4	0.4	SE	0.80	2.2	SSE	9.4	9.6	9.6	1032.5	0.00	0.0	0.185	0.000	17.6	60	9.7	17.0	11.08	 .0764	667	3	100.0	30
02/10/22	2:00 p	9.1	9.4	9.1	87	7.0	0.4	NNW	0.80	1.8	NNW	9.1	9.1	9.1	1032.4	0.00	0.0	0.193	0.000	17.5	60	9.6	16.9	11.08	 .0764	669	3	100.0	30
02/10/22	2:30 p	9.0	9.1	9.0	88	7.1	0.0	NNW	0.00	0.9	WSW	9.0	9.1	9.1	1032.3	0.00	0.0	0.194	0.000	17.4	59	9.3	16.8	10.95	 .0764	667	3	100.0	30
02/10/22	3:00 p	9.1	9.1	9.0	88	7.2	0.4	NNW	0.80	1.8	NW	9.1	9.2	9.2	1031.9	0.00	0.0	0.192	0.000	17.5	59	9.4	16.9	10.95	 .0764	668	3	100.0	30
02/10/22	3:30 p	8.9	9.2	8.9	87	6.9	0.4	NNW	0.80	2.2	N	8.9	9.0	9.0	1031.8	0.00	0.0	0.196	0.000	17.6	59	9.5	17.1	10.95	 .0763	665	3	100.0	30
02/10/22	4:00 p	8.8	8.9	8.8	87	6.8	0.4	NW	0.80	2.7	W	8.8	8.9	8.9	1031.9	0.00	0.0	0.198	0.000	17.7	59	9.6	17.1	10.95	 .0763	665	3	100.0	30
02/10/22	4:30 p	8.6	8.8	8.6	87	6.6	0.9	NW	1.61	3.1	NNE	8.6	8.7	8.7	1031.8	0.00	0.0	0.203	0.000	17.5	59	9.4	16.9	10.95	 .0764	662	3	100.0	30
02/10/22	5:00 p	8.4	8.6	8.4	88	6.5	0.4	NNW	0.80	1.8	NNW	8.4	8.4	8.4	1031.6	0.00	0.0	0.207	0.000	17.5	59	9.4	16.9	10.95	 .0764	663	3	100.0	30
02/10/22	5:30 p	7.9	8.4	7.9	90	6.4	0.4	NW	0.80	2.2	SW	7.9	8.0	8.0	1031.6	0.00	0.0	0.216	0.000	17.6	59	9.4	16.9	10.95	 .0763	665	3	100.0	30
02/10/22	6:00 p	7.8	7.9	7.8	91	6.4	0.9	NW	1.61	3.1	NW	7.8	7.8	7.8	1032.0	0.00	0.0	0.220	0.000	17.4	59	9.3	16.8	10.95	 .0764	664	3	100.0	30
02/10/22	6:30 p	7.8	7.8	7.8	90	6.3	0.4	NW	0.80	1.8	NNW	7.8	7.9	7.9	1032.2	0.00	0.0	0.219	0.000	17.7	60	9.8	17.2	11.07	 .0763	664	3	100.0	30
02/10/22	7:00 p	7.9	7.9	7.8	90	6.3	0.4	WNW	0.80	1.8	WNW	7.9	7.9	7.9	1032.2	0.00	0.0	0.218	0.000	17.8	63	10.6	17.4	11.65	 .0762	668	3	100.0	30
02/10/22	7:30 p	7.9	7.9	7.9	90	6.3	0.0	N	0.00	1.3	NE	7.9	7.9	7.9	1032.3	0.00	0.0	0.218	0.000	17.8	63	10.6	17.4	11.65	 .0763	667	3	100.0	30
02/10/22	8:00 p	7.8	7.9	7.8	90	6.2	0.4	NW	0.80	1.8	NW	7.8	7.8	7.8	1032.5	0.00	0.0	0.220	0.000	17.8	62	10.4	17.4	11.45	 .0763	667	3	100.0	30
02/10/22	8:30 p	7.7	7.8	7.7	90	6.1	0.4	N	0.80	1.8	NNE	7.7	7.7	7.7	1032.4	0.00	0.0	0.222	0.000	17.8	63	10.6	17.4	11.65	 .0763	668	3	100.0	30
02/10/22	9:00 p	7.5	7.7	7.5	90	6.0	0.4	E	0.80	1.3	SSE	7.5	7.6	7.6	1032.4	0.00	0.0	0.226	0.000	17.7	63	10.5	17.3	11.65	 .0763	664	3	100.0	30
02/10/22	9:30 p	7.4	7.6	7.4	91	6.1	0.0	NNW	0.00	1.3	WNW	7.4	7.5	7.5	1033.0	0.00	0.0	0.227	0.000	17.7	62	10.3	17.2	11.45	 .0764	667	3	100.0	30
02/10/22	10:00 p	7.6	7.6	7.4	90	6.0	0.4	NNW	0.80	2.2	NNW	7.6	7.6	7.6	1033.0	0.00	0.0	0.225	0.000	17.5	62	10.1	17.1	11.45	 .0764	667	3	100.0	30
02/10/22	10:30 p	7.6	7.7	7.6	89	5.9	0.0	N	0.00	1.8	NW	7.6	7.6	7.6	1032.8	0.00	0.0	0.225	0.000	17.4	61	9.8	16.9	11.25	 .0764	669	3	100.0	30
02/10/22	11:00 p	6.8	7.6	6.8	89	5.1	0.0	NE	0.00	0.9	NE	6.8	6.9	6.9	1032.9	0.00	0.0	0.240	0.000	17.5	60	9.6	16.9	11.08	 .0764	664	3	100.0	30
02/10/22	11:30 p	6.3	6.8	6.3	92	5.1	0.0	NE	0.00	0.4	NE	6.3	6.3	6.3	1032.6	0.00	0.0	0.251	0.000	17.4	61	9.8	16.9	11.25	 .0764	667	3	100.0	30
02/11/22	12:00 a	6.2	6.3	6.2	94	5.3	0.0	NE	0.00	0.4	NE	6.2	6.3	6.3	1032.5	0.00	0.0	0.252	0.000	17.5	60	9.6	16.9	11.08	 .0764	659	3	100.0	30
02/11/22	12:30 a	6.4	6.4	6.2	94	5.5	0.0	WSW	0.00	0.9	WSW	6.4	6.5	6.5	1032.5	0.00	0.0	0.248	0.000	17.6	60	9.7	17.0	11.08	 .0764	661	3	100.0	30
02/11/22	1:00 a	7.0	7.0	6.4	93	5.9	0.0	NNW	0.00	1.3	NNW	7.0	7.1	7.1	1032.5	0.00	0.0	0.236	0.000	17.3	60	9.5	16.7	11.09	 .0765	666	3	100.0	30
02/11/22	1:30 a	7.3	7.3	7.0	91	6.0	0.0	NE	0.00	1.3	E	7.3	7.4	7.4	1032.4	0.00	0.0	0.229	0.000	17.3	61	9.7	16.7	11.25	 .0765	666	3	100.0	30
02/11/22	2:00 a	7.5	7.5	7.3	90	6.0	0.4	NNW	0.80	1.3	ESE	7.5	7.6	7.6	1032.5	0.00	0.0	0.226	0.000	17.3	61	9.7	16.7	11.25	 .0765	665	3	100.0	30
02/11/22	2:30 a	7.6	7.6	7.5	90	6.0	0.4	NNW	0.80	1.3	NNW	7.6	7.6	7.6	1032.3	0.00	0.0	0.225	0.000	17.2	61	9.6	16.6	11.25	 .0765	668	3	100.0	30
02/11/22	3:00 a	7.6	7.6	7.6	90	6.1	0.4	NE	0.80	2.7	NNE	7.6	7.7	7.7	1032.2	0.00	0.0	0.223	0.000	17.2	61	9.6	16.6	11.25	 .0765	662	3	100.0	30
02/11/22	3:30 a	7.6	7.6	7.6	90	6.1	0.4	NE	0.80	2.2	NE	7.6	7.7	7.7	1032.2	0.00	0.0	0.223	0.000	17.2	61	9.6	16.7	11.25	 .0765	666	3	100.0	30
02/11/22	4:00 a	7.6	7.6	7.6	90	6.0	0.4	NNW	0.80	2.7	NNW	7.6	7.6	7.6	1032.1	0.00	0.0	0.225	0.000	17.2	61	9.6	16.7	11.25	 .0764	667	3	100.0	30
02/11/22	4:30 a	7.6	7.6	7.5	91	6.2	0.4	NW	0.80	1.8	NW	7.6	7.6	7.6	1032.2	0.00	0.0	0.225	0.000	17.2	60	9.4	16.6	11.09	 .0765	667	3	100.0	30
02/11/22	5:00 a	7.6	7.6	7.6	91	6.2	0.0	NE	0.00	1.8	S	7.6	7.6	7.6	1032.0	0.00	0.0	0.225	0.000	17.2	60	9.4	16.6	11.09	 .0765	664	3	100.0	30
02/11/22	5:30 a	7.6	7.6	7.6	91	6.2	0.0	NNW	0.00	1.3	NNE	7.6	7.6	7.6	1032.0	0.00	0.0	0.225	0.000	17.2	60	9.4	16.6	11.09	 .0765	666	3	100.0	30
02/11/22	6:00 a	7.6	7.6	7.6	90	6.0	0.4	ENE	0.80	2.7	NNW	7.6	7.6	7.6	1031.8	0.00	0.0	0.225	0.000	17.3	60	9.4	16.7	11.09	 .0764	664	3	100.0	30
02/11/22	6:30 a	7.5	7.6	7.5	90	6.0	0.4	NW	0.80	2.7	W	7.5	7.6	7.6	1032.0	0.00	0.0	0.226	0.000	17.2	60	9.3	16.6	11.09	 .0765	663	3	100.0	30
02/11/22	7:00 a	7.5	7.6	7.5	90	6.0	0.4	WNW	0.80	2.2	NE	7.5	7.6	7.6	1031.9	0.00	0.0	0.226	0.000	17.3	59	9.2	16.7	10.95	 .0764	663	3	100.0	30
02/11/22	7:30 a	7.6	7.6	7.5	89	5.9	0.4	NNW	0.80	3.1	W	7.6	7.6	7.6	1032.1	0.00	0.0	0.225	0.000	17.2	59	9.1	16.6	10.95	 .0765	668	3	100.0	30
02/11/22	8:00 a	7.6	7.6	7.6	88	5.7	0.4	N	0.80	4.0	SSW	7.6	7.6	7.6	1032.2	0.00	0.0	0.223	0.000	17.2	59	9.1	16.6	10.95	 .0765	667	3	100.0	30
02/11/22	8:30 a	7.6	7.7	7.6	88	5.7	0.4	NNE	0.80	3.1	NNE	7.6	7.6	7.6	1032.5	0.00	0.0	0.223	0.000	17.2	59	9.1	16.6	10.95	 .0765	666	3	100.0	30
02/11/22	9:00 a	7.6	7.7	7.6	87	5.6	0.4	NNW	0.80	2.7	WNW	7.6	7.6	7.6	1032.9	0.00	0.0	0.223	0.000	17.2	59	9.1	16.6	10.95	 .0765	666	3	100.0	30
02/11/22	9:30 a	7.8	7.8	7.6	86	5.6	0.4	N	0.80	1.3	S	7.8	7.8	7.8	1032.9	0.00	0.0	0.220	0.000	17.2	59	9.1	16.6	10.95	 .0765	664	3	100.0	30
02/11/22	10:00 a	7.8	7.8	7.8	85	5.5	0.4	NNE	0.80	4.0	N	7.8	7.8	7.8	1033.1	0.00	0.0	0.219	0.000	17.3	58	8.9	16.6	10.75	 .0765	661	3	100.0	30
02/11/22	10:30 a	8.1	8.1	7.8	84	5.5	0.9	NNW	1.61	4.0	WNW	8.1	8.1	8.1	1033.1	0.00	0.0	0.214	0.000	17.4	57	8.8	16.7	10.62	 .0765	664	3	100.0	30
02/11/22	11:00 a	8.3	8.3	8.1	83	5.6	0.9	NNE	1.61	3.1	NW	8.3	8.3	8.3	1033.1	0.00	0.0	0.208	0.000	17.3	57	8.7	16.6	10.61	 .0765	667	3	100.0	30
02/11/22	11:30 a	8.5	8.5	8.3	82	5.6	0.9	NE	1.61	3.6	NW	8.5	8.4	8.4	1033.3	0.00	0.0	0.205	0.000	17.5	56	8.6	16.8	10.45	 .0765	665	3	100.0	30
